date,symbol,part,source,detail,claimed,expected,gap,tol,status
2026-09-24,GLD,A,context,percentile (not independently checked),,,,,not_checked
2026-09-24,GLD,B,ceo.headline,headline vote-weight %,58.0,58.0,0.0,0.5,verified
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,8.5%,8.5,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,21.0%,21.0,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,95,95.0,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-7.0%,-7.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,95,95.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,21.0%,21.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,8.5%,8.5,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,23%,23.0,,,,supported
2026-09-24,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,5.18%,5.18,,,,supported
2026-09-24,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,8.5%,8.5,,,,supported
2026-09-24,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,95,95.0,,,,supported
2026-09-24,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-24,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,95,95.0,,,,supported
2026-09-24,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,8.5%,8.5,,,,supported
2026-09-24,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,21.0%,21.0,,,,supported
2026-09-24,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-24,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-24,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,0.80,0.8,,,,supported
2026-09-24,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,5.18%,5.18,,,,supported
2026-09-24,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,95,95.0,,,,supported
2026-09-24,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,23%,23.0,,,,supported
2026-09-24,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,95,95.0,,,,supported
2026-09-24,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-24,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-24,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,95,95.0,,,,supported
2026-09-24,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,23%,23.0,,,,supported
2026-09-24,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-24,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,8.5%,8.5,,,,supported
2026-09-24,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,GOOGL,A,context,last price,342.36,342.359985,1.5e-05,0.005,verified
2026-09-24,GOOGL,A,context,1-day move %,1.3,1.340911,0.040911,0.05,verified
2026-09-24,GOOGL,A,context,5-day move %,-1.4,-1.430916,0.030916,0.05,verified
2026-09-24,GOOGL,A,context,20-day move %,0.2,0.169606,0.030394,0.05,verified
2026-09-24,GOOGL,A,context,distance from 60-day high %,-9.3,-9.286364,0.013636,0.05,verified
2026-09-24,GOOGL,A,context,distance from 252-day high %,-14.9,-14.86149,0.03851,0.05,verified
2026-09-24,GOOGL,A,context,20-day volatility %,27.0,27.303301,0.303301,0.5,verified
2026-09-24,GOOGL,A,context,RSI,48.6,48.59355,0.00645,0.05,verified
2026-09-24,GOOGL,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-24,GOOGL,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-24,GOOGL,A,context,above/below 200-day average,above,above,,,verified
2026-09-24,GOOGL,A,context,risk score,52.0,51.6,0.4,0.5,verified
2026-09-24,GOOGL,A,context,risk level,MEDIUM,MEDIUM,,,verified
2026-09-24,GOOGL,A,context,macro line (verbatim),present,present,,,verified
2026-09-24,GOOGL,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-24,GOOGL,A,context,win rate (not independently checked),,,,,not_checked
2026-09-24,GOOGL,A,context,beta (not independently checked),,,,,not_checked
2026-09-24,GOOGL,A,context,correlation (not independently checked),,,,,not_checked
2026-09-24,GOOGL,A,context,percentile (not independently checked),,,,,not_checked
2026-09-24,GOOGL,B,ceo.headline,headline vote-weight %,90.0,90.0,0.0,0.5,verified
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,30,30.0,,,,supported
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,200,200.0,,,,supported
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,48.6,48.6,,,,supported
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,-9.3%,-9.3,,,,supported
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,60,60.0,,,,supported
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,0.87x,0.87,,,,supported
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,-0.46,-0.46,,,,supported
2026-09-24,GOOGL,C,analyst:Quantitative Strategist|openrouter/free,19%,19.0,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,50%,50.0,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,-0.46,-0.46,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,19%,19.0,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,9.3%,9.3,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,60,60.0,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,27%,27.0,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,1.15,1.15,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,52,52.0,,,,supported
2026-09-24,GOOGL,C,analyst:Behavioral Coach|openrouter/free,100,100.0,,,,supported
2026-09-24,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,32%,32.0,,,,supported
2026-09-24,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,0.11x,0.11,,,,supported
2026-09-24,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-24,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,-0.46,-0.46,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,9.3%,9.3,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,14.9%,14.9,,,,supported
2026-09-24,IWM,A,context,last price,281.66,281.660004,4e-06,0.005,verified
2026-09-24,IWM,A,context,1-day move %,-0.1,-0.092228,0.007772,0.05,verified
2026-09-24,IWM,A,context,5-day move %,-1.3,-1.32081,0.02081,0.05,verified
2026-09-24,IWM,A,context,20-day move %,-5.5,-5.531186,0.031186,0.05,verified
2026-09-24,IWM,A,context,distance from 60-day high %,-7.4,-7.438583,0.038583,0.05,verified
2026-09-24,IWM,A,context,distance from 252-day high %,-7.4,-7.438583,0.038583,0.05,verified
2026-09-24,IWM,A,context,20-day volatility %,13.0,12.734478,0.265522,0.5,verified
2026-09-24,IWM,A,context,RSI,34.6,34.639888,0.039888,0.05,verified
2026-09-24,IWM,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-24,IWM,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-24,IWM,A,context,above/below 200-day average,above,above,,,verified
2026-09-24,IWM,A,context,risk score,21.0,20.7,0.3,0.5,verified
2026-09-24,IWM,A,context,risk level,LOW,LOW,,,verified
2026-09-24,IWM,A,context,macro line (verbatim),present,present,,,verified
2026-09-24,IWM,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-24,IWM,A,context,win rate (not independently checked),,,,,not_checked
2026-09-24,IWM,A,context,beta (not independently checked),,,,,not_checked
2026-09-24,IWM,A,context,correlation (not independently checked),,,,,not_checked
2026-09-24,IWM,A,context,percentile (not independently checked),,,,,not_checked
2026-09-24,IWM,B,ceo.headline,headline vote-weight %,88.0,88.0,0.0,0.5,verified
2026-09-24,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-24,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,34.6,34.6,,,,supported
2026-09-24,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,0.12,0.12,,,,supported
2026-09-24,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-24,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-24,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-24,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-24,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,5.5%,5.5,,,,supported
2026-09-24,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,5.18%,5.18,,,,supported
2026-09-24,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,21,21.0,,,,supported
2026-09-24,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,5.5%,5.5,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,-5.5%,-5.5,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,21,21.0,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,1.20x,1.2,,,,supported
2026-09-24,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,34.6,34.6,,,,supported
2026-09-24,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,34.6,34.6,,,,supported
2026-09-24,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-24,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,0.80,0.8,,,,supported
2026-09-24,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,5.18%,5.18,,,,supported
2026-09-24,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,7.4%,7.4,,,,supported
2026-09-24,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,5.5%,5.5,,,,supported
2026-09-24,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,21,21.0,,,,supported
2026-09-24,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,0.79,0.79,,,,supported
2026-09-24,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,0.75,0.75,,,,supported
2026-09-24,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-24,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-24,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-24,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-24,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,0.79,0.79,,,,supported
2026-09-24,JNJ,A,context,last price,270.68,270.679993,7e-06,0.005,verified
2026-09-24,JNJ,A,context,1-day move %,0.6,0.560976,0.039024,0.05,verified
2026-09-24,JNJ,A,context,5-day move %,0.2,0.170229,0.029771,0.05,verified
2026-09-24,JNJ,A,context,20-day move %,0.3,0.251849,0.048151,0.05,verified
2026-09-24,JNJ,A,context,distance from 60-day high %,-2.8,-2.783464,0.016536,0.05,verified
2026-09-24,JNJ,A,context,distance from 252-day high %,-2.8,-2.783464,0.016536,0.05,verified
2026-09-24,JNJ,A,context,20-day volatility %,16.0,16.366465,0.366465,0.5,verified
2026-09-24,JNJ,A,context,RSI,56.3,56.289517,0.010483,0.05,verified
2026-09-24,JNJ,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-24,JNJ,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-24,JNJ,A,context,above/below 200-day average,above,above,,,verified
2026-09-24,JNJ,A,context,risk score,32.0,32.0,0.0,0.5,verified
2026-09-24,JNJ,A,context,risk level,LOW,LOW,,,verified
2026-09-24,JNJ,A,context,macro line (verbatim),present,present,,,verified
2026-09-24,JNJ,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-24,JNJ,A,context,win rate (not independently checked),,,,,not_checked
2026-09-24,JNJ,A,context,beta (not independently checked),,,,,not_checked
2026-09-24,JNJ,A,context,correlation (not independently checked),,,,,not_checked
2026-09-24,JNJ,A,context,percentile (not independently checked),,,,,not_checked
2026-09-24,JNJ,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-24,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-24,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-24,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-24,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20%,20.0,,,,supported
2026-09-24,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,2.8%,2.8,,,,supported
2026-09-24,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-24,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-24,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,20%,20.0,,,,supported
2026-09-24,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,0.7,0.7,,,,supported
2026-09-24,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,24.5,24.5,,,,supported
2026-09-24,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,"$9,230,440",9230440.0,,,,supported
2026-09-24,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,33%,33.0,,,,supported
2026-09-24,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,28.5%,28.5,,,,supported
2026-09-24,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,0.48,0.48,,,,supported
2026-09-24,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,24.5,24.5,,,,supported
2026-09-24,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,6%,6.0,,,,supported
2026-09-24,JNJ,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-24,JNJ,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-24,JNJ,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,32,32.0,,,,supported
2026-09-24,JNJ,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-24,JNJ,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-24,JNJ,C,analyst:Global Macro|gemini-3.1-flash-lite,0.80,0.8,,,,supported
2026-09-24,JNJ,C,analyst:Global Macro|gemini-3.1-flash-lite,5.18%,5.18,,,,supported
2026-09-24,JNJ,C,analyst:Global Macro|gemini-3.1-flash-lite,3.4%,3.4,,,,supported
2026-09-24,JNJ,C,analyst:Global Macro|gemini-3.1-flash-lite,24.5,24.5,,,,supported
2026-09-24,JNJ,C,analyst:Global Macro|gemini-3.1-flash-lite,33%,33.0,,,,supported
2026-09-24,JNJ,C,analyst:Technological Innovator|openrouter/free,28.5%,28.5,,,,supported
2026-09-24,JNJ,C,analyst:Technological Innovator|openrouter/free,20.9%,20.9,,,,supported
2026-09-24,JNJ,C,analyst:Technological Innovator|openrouter/free,0.48x,0.48,,,,supported
2026-09-24,JNJ,C,analyst:Technological Innovator|openrouter/free,50%,50.0,,,,supported
2026-09-24,JNJ,C,analyst:Technological Innovator|openrouter/free,-0.45,-0.45,,,,supported
2026-09-24,JNJ,C,analyst:Technological Innovator|openrouter/free,20%,20.0,,,,supported
2026-09-24,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-24,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,28.5%,28.5,,,,supported
2026-09-24,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,33%,33.0,,,,supported
2026-09-24,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,24.5,24.5,,,,supported
2026-09-24,JPM,A,context,last price,338.56,338.559998,2e-06,0.005,verified
2026-09-24,JPM,A,context,1-day move %,0.3,0.305158,0.005158,0.05,verified
2026-09-24,JPM,A,context,5-day move %,-3.1,-3.077496,0.022504,0.05,verified
2026-09-24,JPM,A,context,20-day move %,-5.0,-5.032259,0.032259,0.05,verified
2026-09-24,JPM,A,context,distance from 60-day high %,-7.3,-7.289555,0.010445,0.05,verified
2026-09-24,JPM,A,context,distance from 252-day high %,-7.3,-7.289555,0.010445,0.05,verified
2026-09-24,JPM,A,context,20-day volatility %,18.0,17.882463,0.117537,0.5,verified
2026-09-24,JPM,A,context,RSI,35.1,35.053798,0.046202,0.05,verified
2026-09-24,JPM,A,context,engine confidence %,65.0,64.946202,0.053798,0.5,verified
2026-09-24,JPM,A,context,engine signal,BUY,BUY,,,verified
2026-09-24,JPM,A,context,above/below 200-day average,above,above,,,verified
2026-09-24,JPM,A,context,risk score,28.0,28.0,0.0,0.5,verified
2026-09-24,JPM,A,context,risk level,LOW,LOW,,,verified
2026-09-24,JPM,A,context,macro line (verbatim),present,present,,,verified
2026-09-24,JPM,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-24,JPM,A,context,win rate (not independently checked),,,,,not_checked
2026-09-24,JPM,A,context,beta (not independently checked),,,,,not_checked
2026-09-24,JPM,A,context,correlation (not independently checked),,,,,not_checked
2026-09-24,JPM,A,context,percentile (not independently checked),,,,,not_checked
2026-09-24,JPM,B,ceo.headline,headline vote-weight %,50.0,50.0,0.0,0.5,verified
2026-09-24,JPM,C,analyst:Quantitative Strategist|openrouter/free,65%,65.0,,,,supported
2026-09-24,JPM,C,analyst:Quantitative Strategist|openrouter/free,35.1,35.1,,,,supported
2026-09-24,JPM,C,analyst:Risk Manager|gemini-flash-latest,-0.26,-0.26,,,,supported
2026-09-24,JPM,C,analyst:Risk Manager|gemini-flash-latest,29%,29.0,,,,supported
2026-09-24,JPM,C,analyst:Risk Manager|gemini-flash-latest,-3.1%,-3.1,,,,supported
2026-09-24,JPM,C,analyst:Risk Manager|gemini-flash-latest,20,20.0,,,,supported
